metric,rank,model,name,layer_id,bit,flat,weight_score,metric_delta,metric_value
-diffx,34,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,36944,603.9395751953125,13.524172710627317,-12.176275534182787
-diffx,35,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13511,647.140625,13.491892045550049,-12.208556199260055
-diffx,41,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,15313,901.839599609375,12.387163735181094,-13.31328450962901
-diffx,44,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,15308,651.5220947265625,11.684788575023413,-14.015659669786691
-diffx,108,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,26069,592.0756225585938,7.188692176342009,-18.511756068468095
-diffx,114,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,29446,685.1823120117188,6.8546147331595435,-18.84583351165056
-diffx,150,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13388,941.4617919921875,4.865107704326512,-20.835340540483593
-diffx,153,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13342,609.9429931640625,4.765347117185591,-20.935101127624513
-diffx,156,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,29217,582.9268798828125,4.688570715487003,-21.0118775293231
-diffx,160,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,37043,653.1633911132812,4.55573290735483,-21.144715337455274
-diffx,180,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,36981,571.2234497070312,4.105624186247589,-21.594824058562516
-diffx,200,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,25886,588.7724609375,3.5794860303401954,-22.12096221446991
-diffx,201,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13559,910.4105224609375,3.571513000130654,-22.12893524467945
-diffx,207,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,36916,625.982666015625,3.255715215206145,-22.44473302960396
-diffx,210,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,716,761.7114868164062,3.2254501998424523,-22.474998044967652
-diffx,229,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,17105,605.852294921875,2.8848693236708627,-22.81557892113924
-diffx,239,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,14923,582.1511840820312,2.7537945806980133,-22.94665366411209
-diffx,240,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,24055,655.2771606445312,2.7390011072158806,-22.961447137594224
-diffx,243,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,23818,646.5956420898438,2.7173819899559035,-22.9830662548542
-diffx,254,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,14904,621.0225219726562,2.5485131531953797,-23.151935091614725
-diffx,255,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,36940,653.0916748046875,2.4619635373353965,-23.238484707474708
-diffx,261,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,23915,580.6842041015625,2.422487369179727,-23.277960875630377
-diffx,278,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,23814,748.3460693359375,2.1638415068388,-23.536606737971304
-diffx,287,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,27704,651.7673950195312,2.0128945842385306,-23.687553660571574
-diffx,300,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,23864,597.12255859375,1.8650306224823012,-23.835417622327803
-diffx,302,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13432,696.7539672851562,1.8506806433200822,-23.849767601490022
-diffx,310,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,23883,646.2316284179688,1.722166579961776,-23.97828166484833
-diffx,316,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,15057,690.1092529296875,1.6441513121128075,-24.056296932697297
-diffx,342,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13530,918.2828979492188,1.419681042432785,-24.28076720237732
-diffx,343,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,23838,646.4459228515625,1.4169801533222213,-24.283468091487883
-diffx,349,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,8990,702.56884765625,1.3857330113649375,-24.314715233445167
-diffx,359,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,23913,568.41845703125,1.3276994168758378,-24.372748827934267
-diffx,396,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,56567,569.3369750976562,1.0718282014131546,-24.62862004339695
-diffx,408,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,56326,662.0362548828125,1.0237476348876946,-24.67670060992241
-diffx,423,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13556,578.7548217773438,0.9635635331273065,-24.736884711682798
-diffx,426,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13439,721.5211791992188,0.9339518755674376,-24.766496369242667
-diffx,436,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13564,570.88330078125,0.8850642830133424,-24.815383961796762
-diffx,445,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,27723,615.4692993164062,0.8060553252696998,-24.894392919540405
-diffx,465,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,56538,593.9869995117188,0.7153001755476005,-24.985148069262504
-diffx,499,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,24009,714.6959838867188,0.6067324131727219,-25.093715831637383
-diffx,509,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,8966,674.5068359375,0.57212538868189,-25.128322856128214
-diffx,528,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,15049,610.93798828125,0.512773409485817,-25.187674835324287
-diffx,538,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,14924,702.2925415039062,0.4838590621948242,-25.21658918261528
-diffx,551,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,24021,651.1974487304688,0.4537506550550461,-25.24669758975506
-diffx,568,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13516,1077.3619384765625,0.4251366436481483,-25.275311601161956
-diffx,686,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,44250,650.4017944335938,0.25778504610061503,-25.44266319870949
-diffx,811,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,9952,595.476318359375,0.16364705562591553,-25.53680118918419
-diffx,850,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13318,826.9090576171875,0.1396219015121467,-25.560826343297958
-diffx,858,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13529,726.023193359375,0.13755983710289144,-25.562888407707213
-diffx,874,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,13513,1020.9047241210938,0.13027960658073567,-25.57016863822937
-diffx,893,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,26060,585.0201416015625,0.12498537898063589,-25.57546286582947
-diffx,912,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,15180,650.4766235351562,0.11894499659538127,-25.581503248214723
-diffx,949,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,13,204,718.826416015625,0.10945833027362895,-25.590989914536475
-diffx,259,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,14,14923,582.1511840820312,2.446084198355674,-23.25436404645443
-diffx,307,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,14,15049,610.93798828125,1.759588438272477,-23.940859806537627
-diffx,544,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,14,56567,569.3369750976562,0.46882765889167644,-25.231620585918428
-diffx,639,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,14,23883,646.2316284179688,0.32663891315460347,-25.3738093316555
-diffx,526,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,44250,650.4017944335938,0.515801337361335,-25.18464690744877
-diffx,559,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,21978,735.9488525390625,0.4374311447143562,-25.263017100095748
-diffx,682,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,26060,585.0201416015625,0.2655278205871596,-25.434920424222945
-diffx,736,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,204,718.826416015625,0.21131798326969076,-25.489130261540414
-diffx,783,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,27340,675.5328369140625,0.1754179239273057,-25.5250303208828
-diffx,869,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,26074,734.5694580078125,0.13224744498729635,-25.568200799822808
-diffx,891,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,24022,638.0236206054688,0.12529038190841746,-25.575157862901687
-diffx,913,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,25886,588.7724609375,0.11892401278019094,-25.581524232029913
-diffx,923,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,44038,743.5626220703125,0.11613138020038605,-25.58431686460972
-diffx,950,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,38609,612.982177734375,0.10936521887779094,-25.591083025932313
-diffx,982,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,44233,597.8060913085938,0.10105770826339722,-25.599390536546707
-diffx,996,vision,vision_model.vision._en.stages.2.downsample.proj.1.reparam_conv.weight,10,15,56529,749.541259765625,0.0977330356836319,-25.602715209126472
-diffx,519,vision,vision_model.vision._en.stages.1.blocks.0.layer_scale.gamma,11,8,49,1116.2796630859375,0.5335177361965187,-25.166930508613586
-diffx,402,vision,vision_model.vision._en.stages.1.blocks.0.layer_scale.gamma,11,9,49,1116.2796630859375,1.0484064936637871,-24.652041751146317
-diffx,484,vision,vision_model.vision._en.stages.1.blocks.0.layer_scale.gamma,11,9,109,572.5667724609375,0.6590342640876763,-25.041413980722428
-diffx,291,vision,vision_model.vision._en.stages.1.blocks.0.layer_scale.gamma,11,10,49,1116.2796630859375,1.9880069643259048,-23.7124412804842
-diffx,224,vision,vision_model.vision._en.stages.1.blocks.0.layer_scale.gamma,11,11,49,1116.2796630859375,2.9755296617746367,-22.724918583035468
-diffx,175,vision,vision_model.vision._en.stages.1.blocks.0.layer_scale.gamma,11,13,49,1116.2796630859375,4.16736307889223,-21.533085165917875
-diffx,87,vision,vision_model.vision._en.stages.1.blocks.0.layer_scale.gamma,11,15,49,1116.2796630859375,8.903769353963433,-16.79667889084667
-diffx,532,vision,vision_model.vision._en.stages.3.blocks.1.mlp.fc2.weight,12,8,436154,651.3994140625,0.5027123183011994,-25.197735926508905
-diffx,579,vision,vision_model.vision._en.stages.3.blocks.1.mlp.fc2.weight,12,8,684986,1071.1683349609375,0.4037638366222396,-25.296684408187865
-diffx,514,vision,vision_model.vision._en.stages.3.blocks.1.mlp.fc2.weight,12,9,436154,651.3994140625,0.5557923763990402,-25.144655868411064
-diffx,339,vision,vision_model.vision._en.stages.3.blocks.1.mlp.fc2.weight,12,12,434936,655.7210083007812,1.4296447962522514,-24.270803448557853
-diffx,330,vision,vision_model.vision._en.stages.3.blocks.1.mlp.fc2.weight,12,13,434936,655.7210083007812,1.496786436438562,-24.203661808371542
-diffx,220,vision,vision_model.vision._en.stages.3.blocks.1.mlp.fc2.weight,12,14,684986,1071.1683349609375,3.0123640507459655,-22.68808419406414
-diffx,271,vision,vision_model.vision._en.stages.3.blocks.1.mlp.fc2.weight,12,15,434936,655.7210083007812,2.3086006894707687,-23.391847555339336
-diffx,966,vision,summarizer.resblock.block_a.0.weight,13,11,275431,712.6343383789062,0.10451934039592814,-25.595928904414176
-diffx,876,vision,summarizer.resblock.block_a.0.weight,13,12,275431,712.6343383789062,0.13003239929675914,-25.570415845513345
-diffx,56,vision,summarizer.resblock.block_a.0.weight,13,13,407015,787.0909423828125,9.789491882920265,-15.91095636188984
-diffx,155,vision,summarizer.resblock.block_a.0.weight,13,13,100167,683.61279296875,4.698989671468734,-21.00145857334137
-diffx,761,vision,summarizer.resblock.block_a.0.weight,13,13,100327,965.9331665039062,0.19171132743358754,-25.508736917376517
-diffx,762,vision,summarizer.resblock.block_a.0.weight,13,14,100327,965.9331665039062,0.19171132743358754,-25.508736917376517
-diffx,683,vision,summarizer.resblock.block_a.0.weight,13,15,275431,712.6343383789062,0.26437482833862447,-25.43607341647148
-diffx,232,vision,vision_model.vision._en.stem.2.reparam_conv.bias,14,8,40,874.1272583007812,2.8536894395947456,-22.84675880521536
-diffx,61,vision,vision_model.vision._en.stem.2.reparam_conv.bias,14,10,40,874.1272583007812,9.713703936338424,-15.98674430847168
-diffx,11,vision,vision_model.vision._en.stem.2.reparam_conv.bias,14,15,23,752.7801513671875,20.484835350513457,-5.215612894296646
-diffx,435,vision,vision_model.vision._en.stages.2.blocks.0.token_mixer.reparam_conv.bias,15,10,184,746.457275390625,0.8853456705808647,-24.81510257422924
-diffx,17,vision,vision_model.vision._en.stages.2.blocks.0.token_mixer.reparam_conv.bias,15,12,184,746.457275390625,19.12391493394971,-6.576533310860396
-diffx,477,vision,vision_model.vision._en.stages.2.blocks.0.token_mixer.reparam_conv.bias,15,12,17,648.6885375976562,0.6815633714199052,-25.0188848733902
-diffx,462,vision,vision_model.vision._en.stages.2.blocks.0.token_mixer.reparam_conv.bias,15,13,17,648.6885375976562,0.7262722417712197,-24.974176003038885
-diffx,257,vision,vision_model.vision._en.stages.2.blocks.0.token_mixer.reparam_conv.bias,15,15,17,648.6885375976562,2.450129953026771,-23.250318291783334
-diffx,975,vision,vision_model.vision._en.stages.2.blocks.0.token_mixer.reparam_conv.bias,15,15,143,609.763916015625,0.10357383489608907,-25.596874409914015
-diffx,37,vision,summarizer.resblock.block_b.1.weight,16,13,465383,742.1704711914062,13.416913032531738,-12.283535212278366
-diffx,196,vision,summarizer.resblock.block_b.1.weight,16,14,465383,742.1704711914062,3.6442195594310753,-22.05622868537903
-diffx,842,vision,summarizer.resblock.block_b.1.weight,16,15,201191,633.9300537109375,0.14325737953186035,-25.557190865278244
-diffx,317,vision,vision_model.vision._en.stages.1.downsample.proj.0.reparam_conv.weight,17,13,5396,600.0645141601562,1.638475313782692,-24.061972931027412
-diffx,331,vision,vision_model.vision._en.stages.1.downsample.proj.0.reparam_conv.weight,17,13,5393,579.6674194335938,1.494589887559414,-24.20585835725069
-diffx,578,vision,vision_model.vision._en.stages.1.downsample.proj.0.reparam_conv.weight,17,13,5410,648.5819702148438,0.40495479702949666,-25.295493447780608
-diffx,768,vision,vision_model.vision._en.stages.1.downsample.proj.0.reparam_conv.weight,17,13,5392,589.568115234375,0.19047250747680522,-25.5099757373333
-diffx,814,vision,vision_model.vision._en.stages.2.blocks.0.layer_scale.gamma,18,9,82,647.5682983398438,0.16269317269325256,-25.537755072116852
-diffx,666,vision,vision_model.vision._en.stages.2.blocks.0.layer_scale.gamma,18,10,82,647.5682983398438,0.2818200826644883,-25.418628162145616
-diffx,557,vision,vision_model.vision._en.stages.2.blocks.0.layer_scale.gamma,18,13,82,647.5682983398438,0.43786472380161356,-25.26258352100849
-diffx,498,vision,vision_model.vision._en.stages.2.blocks.0.layer_scale.gamma,18,15,82,647.5682983398438,0.6109734684228911,-25.089474776387213
-diffx,503,vision,vision_model.vision._en.stages.0.blocks.0.layer_scale.gamma,19,11,50,641.5498657226562,0.5836872279644005,-25.116761016845704
-diffx,454,vision,vision_model.vision._en.stages.0.blocks.0.layer_scale.gamma,19,13,50,641.5498657226562,0.7646749824285521,-24.935773262381552
-diffx,361,vision,vision_model.vision._en.stages.0.blocks.0.layer_scale.gamma,19,15,50,641.5498657226562,1.312884801626204,-24.3875634431839
-diffy,588,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,8,2579,778.462158203125,0.0036576084872649572,-0.1471863691753242
-diffy,605,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,8,2600,1323.0634765625,0.0034341525773925186,-0.14740982508519665
-diffy,635,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,8,2622,850.2880249023438,0.0030452436425548457,-0.14779873402003432
-diffy,661,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,8,1498,1087.489990234375,0.0028060958567948657,-0.1480378818057943
-diffy,666,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,8,1518,1346.789306640625,0.0027705394364602454,-0.14807343822612892
-diffy,680,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,8,1472,1504.73779296875,0.002609912245679885,-0.14823406541690928
-diffy,703,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,8,1474,855.7299194335938,0.002463344805437362,-0.1483806328571518
-diffy,819,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,8,2593,1200.127197265625,0.0018285274905792959,-0.14901545017200987
-diffy,852,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,8,1490,1204.8577880859375,0.0016937563850660808,-0.1491502212775231
-diffy,899,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,8,2611,1281.7652587890625,0.0015367707535915431,-0.14930720690899763
-diffy,940,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,8,2560,1822.83154296875,0.0013623361883219332,-0.14948164147426724
-diffy,507,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2622,850.2880249023438,0.006095195329544362,-0.1447487823330448
-diffy,508,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2590,1319.0552978515625,0.006074983819416957,-0.1447689938431722
-diffy,509,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2567,1342.49609375,0.005991065214766417,-0.14485291244782275
-diffy,529,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2600,1323.0634765625,0.005503859672899125,-0.14534011798969004
-diffy,565,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2615,1042.705078125,0.004264009951293696,-0.14657996771129547
-diffy,603,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2593,1200.127197265625,0.00345850500234518,-0.147385472660244
-diffy,630,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,1521,1218.6815185546875,0.003107567424740415,-0.14773641023784875
-diffy,659,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2611,1281.7652587890625,0.0028291267772146966,-0.14801485088537447
-diffy,723,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,3365,3175.0302734375,0.002355840946984239,-0.14848813671560493
-diffy,737,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2688,715.8067626953125,0.0022364377837220673,-0.1486075398788671
-diffy,743,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2561,1482.2161865234375,0.0022097332453995533,-0.14863424441718961
-diffy,774,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,1476,1307.51904296875,0.002062556621240219,-0.14878142104134895
-diffy,793,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2597,5651.92041015625,0.0019748551967495587,-0.1488691224658396
-diffy,801,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2587,1491.83740234375,0.0019407628358749096,-0.14890321482671426
-diffy,803,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2617,2636.96923828125,0.0019002873603312653,-0.1489436903022579
-diffy,804,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,1524,637.3319702148438,0.00189899238685029,-0.14894498527573888
-diffy,811,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2588,1275.660400390625,0.0018643722658452933,-0.14897960539674387
-diffy,816,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2623,1188.5147705078125,0.0018338415400648844,-0.14901013612252428
-diffy,846,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,1479,1157.1572265625,0.0017153719520138222,-0.14912860571057535
-diffy,850,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2619,1300.1414794921875,0.0017010401927109453,-0.14914293746987822
-diffy,876,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2609,1162.572998046875,0.0016193258787097764,-0.1492246517838794
-diffy,888,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,1486,1019.1023559570312,0.0015817359329957925,-0.14926224172959338
-diffy,927,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2565,743.2750854492188,0.0014106148555583786,-0.1494333628070308
-diffy,928,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2575,774.5570068359375,0.0014097080063947831,-0.14943426965619439
-diffy,965,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,1513,1329.877685546875,0.001314646690298099,-0.14952933097229107
-diffy,968,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2572,1298.058349609375,0.001309320513246337,-0.14953465714934283
-diffy,981,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,9,2589,1825.253662109375,0.001285237260890415,-0.14955874040169875
-diffy,461,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2622,850.2880249023438,0.010181697925872868,-0.1406622797367163
-diffy,500,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2593,1200.127197265625,0.00641851856271386,-0.1444254590998753
-diffy,533,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2590,1319.0552978515625,0.005427301514282584,-0.14541667614830658
-diffy,539,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2615,1042.705078125,0.0051446612946165204,-0.14569931636797265
-diffy,557,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2611,1281.7652587890625,0.004466492094070407,-0.14637748556851876
-diffy,580,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,3961,766.9789428710938,0.003865596537798416,-0.14697838112479075
-diffy,583,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,1532,1400.122314453125,0.003804459369712271,-0.1470395182928769
-diffy,596,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2561,1482.2161865234375,0.0035502356062352136,-0.14729374205635395
-diffy,598,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,3356,739.736572265625,0.003543491023447143,-0.14730048663914203
-diffy,615,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,1478,1298.807373046875,0.0033227787578652968,-0.14752119890472387
-diffy,619,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,1521,1218.6815185546875,0.003286367834516579,-0.1475576098280726
-diffy,623,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2560,1822.83154296875,0.003221814249263849,-0.14762216341332532
-diffy,653,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2609,1162.572998046875,0.002882589599903451,-0.14796138806268572
-diffy,656,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2621,1517.3660888671875,0.0028634336740651634,-0.147980543988524
-diffy,657,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,1512,1170.0838623046875,0.002850081311044056,-0.1479938963515451
-diffy,663,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2623,1188.5147705078125,0.002792288945784094,-0.14805168871680507
-diffy,678,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,3904,618.4089965820312,0.0026143850838707405,-0.14822959257871843
-diffy,682,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,1476,1307.51904296875,0.0025915001424436923,-0.14825247752014548
-diffy,708,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2578,1227.4453125,0.0024162132154742777,-0.1484277644471149
-diffy,711,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2565,743.2750854492188,0.002404710747214267,-0.1484392669153749
-diffy,718,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2562,986.2299194335938,0.0023789615217538196,-0.14846501614083535
-diffy,746,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2575,774.5570068359375,0.002184653659787733,-0.14865932400280144
-diffy,761,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,1529,2206.428955078125,0.0021611344935081322,-0.14868284316908104
-diffy,778,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2572,1298.058349609375,0.0020392274214827977,-0.14880475024110637
-diffy,781,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,3389,917.050537109375,0.0020252101727237515,-0.14881876748986542
-diffy,798,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,3353,899.6972045898438,0.0019540881694410928,-0.14888988949314808
-diffy,826,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2717,736.728759765625,0.0017853406556241624,-0.149058637006965
-diffy,828,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2727,580.016845703125,0.0017816946747188922,-0.14906228298787028
-diffy,829,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2574,1195.19287109375,0.0017802962414862067,-0.14906368142110296
-diffy,837,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,3373,588.4541625976562,0.0017595807985344436,-0.14908439686405472
-diffy,841,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2713,604.2479858398438,0.0017372260444972198,-0.14910675161809195
-diffy,848,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,3376,642.7311401367188,0.0017118911848229001,-0.14913208647776627
-diffy,874,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,1472,1504.73779296875,0.0016283947530610077,-0.14921558290952816
-diffy,919,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,3354,771.6337890625,0.001437275233547558,-0.1494067024290416
-diffy,933,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,1526,1174.029296875,0.0013979974806716255,-0.14944598018191754
-diffy,952,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,3340,752.000732421875,0.0013273793563712277,-0.14951659830621794
-diffy,975,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,10,2608,1147.1981201171875,0.001295071074127907,-0.14954890658846126
-diffy,458,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,2622,850.2880249023438,0.010275987754721438,-0.14056798990786773
-diffy,519,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,2562,986.2299194335938,0.005742666922014916,-0.14510131074057425
-diffy,536,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,2578,1227.4453125,0.005347790031373728,-0.14549618763121544
-diffy,551,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,3353,899.6972045898438,0.004709740072576102,-0.14613423759001307
-diffy,581,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,3354,771.6337890625,0.0038479873059259206,-0.14699599035666325
